path,class,width,height,format,mode
data\Normal_Sperm\Normal_Sperm (583).bmp,Normal_Sperm,150,167,BMP,RGB
data\Normal_Sperm\Normal_Sperm (584).bmp,Normal_Sperm,168,155,BMP,RGB
data\Normal_Sperm\Normal_Sperm (585).bmp,Normal_Sperm,171,153,BMP,RGB
data\Normal_Sperm\Normal_Sperm (586).bmp,Normal_Sperm,168,161,BMP,RGB
data\Normal_Sperm\Normal_Sperm (587).bmp,Normal_Sperm,174,152,BMP,RGB
data\Normal_Sperm\Normal_Sperm (588).bmp,Normal_Sperm,167,155,BMP,RGB
data\Normal_Sperm\Normal_Sperm (589).bmp,Normal_Sperm,152,176,BMP,RGB
data\Normal_Sperm\Normal_Sperm (59).bmp,Normal_Sperm,174,203,BMP,RGB
data\Normal_Sperm\Normal_Sperm (590).bmp,Normal_Sperm,172,154,BMP,RGB
data\Normal_Sperm\Normal_Sperm (591).bmp,Normal_Sperm,154,170,BMP,RGB
data\Normal_Sperm\Normal_Sperm (592).bmp,Normal_Sperm,155,171,BMP,RGB
data\Normal_Sperm\Normal_Sperm (593).bmp,Normal_Sperm,164,160,BMP,RGB
data\Normal_Sperm\Normal_Sperm (594).bmp,Normal_Sperm,160,168,BMP,RGB
data\Normal_Sperm\Normal_Sperm (595).bmp,Normal_Sperm,157,157,BMP,RGB
data\Normal_Sperm\Normal_Sperm (596).bmp,Normal_Sperm,153,157,BMP,RGB
data\Normal_Sperm\Normal_Sperm (597).bmp,Normal_Sperm,156,170,BMP,RGB
data\Normal_Sperm\Normal_Sperm (598).bmp,Normal_Sperm,163,159,BMP,RGB
data\Normal_Sperm\Normal_Sperm (599).bmp,Normal_Sperm,154,165,BMP,RGB
data\Normal_Sperm\Normal_Sperm (6).bmp,Normal_Sperm,202,165,BMP,RGB
data\Normal_Sperm\Normal_Sperm (60).bmp,Normal_Sperm,162,152,BMP,RGB
data\Normal_Sperm\Normal_Sperm (600).bmp,Normal_Sperm,165,159,BMP,RGB
data\Normal_Sperm\Normal_Sperm (601).bmp,Normal_Sperm,157,179,BMP,RGB
data\Normal_Sperm\Normal_Sperm (602).bmp,Normal_Sperm,162,167,BMP,RGB
data\Normal_Sperm\Normal_Sperm (603).bmp,Normal_Sperm,163,157,BMP,RGB
data\Normal_Sperm\Normal_Sperm (604).bmp,Normal_Sperm,151,174,BMP,RGB
data\Normal_Sperm\Normal_Sperm (605).bmp,Normal_Sperm,152,178,BMP,RGB
data\Normal_Sperm\Normal_Sperm (606).bmp,Normal_Sperm,171,159,BMP,RGB
data\Normal_Sperm\Normal_Sperm (607).bmp,Normal_Sperm,155,170,BMP,RGB
data\Normal_Sperm\Normal_Sperm (608).bmp,Normal_Sperm,169,157,BMP,RGB
data\Normal_Sperm\Normal_Sperm (609).bmp,Normal_Sperm,174,153,BMP,RGB
data\Normal_Sperm\Normal_Sperm (61).bmp,Normal_Sperm,165,155,BMP,RGB
data\Normal_Sperm\Normal_Sperm (610).bmp,Normal_Sperm,162,160,BMP,RGB
data\Normal_Sperm\Normal_Sperm (611).bmp,Normal_Sperm,152,176,BMP,RGB
data\Normal_Sperm\Normal_Sperm (612).bmp,Normal_Sperm,176,162,BMP,RGB
data\Normal_Sperm\Normal_Sperm (613).bmp,Normal_Sperm,151,180,BMP,RGB
data\Normal_Sperm\Normal_Sperm (614).bmp,Normal_Sperm,169,153,BMP,RGB
data\Normal_Sperm\Normal_Sperm (615).bmp,Normal_Sperm,164,157,BMP,RGB
data\Normal_Sperm\Normal_Sperm (616).bmp,Normal_Sperm,152,177,BMP,RGB
data\Normal_Sperm\Normal_Sperm (617).bmp,Normal_Sperm,171,152,BMP,RGB
data\Normal_Sperm\Normal_Sperm (618).bmp,Normal_Sperm,176,155,BMP,RGB
data\Normal_Sperm\Normal_Sperm (619).bmp,Normal_Sperm,156,168,BMP,RGB
data\Normal_Sperm\Normal_Sperm (62).bmp,Normal_Sperm,202,183,BMP,RGB
data\Normal_Sperm\Normal_Sperm (620).bmp,Normal_Sperm,155,173,BMP,RGB
data\Normal_Sperm\Normal_Sperm (621).bmp,Normal_Sperm,150,175,BMP,RGB
data\Normal_Sperm\Normal_Sperm (622).bmp,Normal_Sperm,182,149,BMP,RGB
data\Normal_Sperm\Normal_Sperm (623).bmp,Normal_Sperm,179,162,BMP,RGB
data\Normal_Sperm\Normal_Sperm (624).bmp,Normal_Sperm,151,183,BMP,RGB
data\Normal_Sperm\Normal_Sperm (625).bmp,Normal_Sperm,149,171,BMP,RGB
data\Normal_Sperm\Normal_Sperm (626).bmp,Normal_Sperm,150,169,BMP,RGB
data\Normal_Sperm\Normal_Sperm (627).bmp,Normal_Sperm,179,156,BMP,RGB
data\Normal_Sperm\Normal_Sperm (628).bmp,Normal_Sperm,153,169,BMP,RGB
data\Normal_Sperm\Normal_Sperm (629).bmp,Normal_Sperm,170,157,BMP,RGB
data\Normal_Sperm\Normal_Sperm (63).bmp,Normal_Sperm,199,152,BMP,RGB
data\Normal_Sperm\Normal_Sperm (630).bmp,Normal_Sperm,163,173,BMP,RGB
data\Normal_Sperm\Normal_Sperm (631).bmp,Normal_Sperm,162,172,BMP,RGB
data\Normal_Sperm\Normal_Sperm (632).bmp,Normal_Sperm,172,160,BMP,RGB
data\Normal_Sperm\Normal_Sperm (633).bmp,Normal_Sperm,189,158,BMP,RGB
data\Normal_Sperm\Normal_Sperm (634).bmp,Normal_Sperm,169,156,BMP,RGB
data\Normal_Sperm\Normal_Sperm (635).bmp,Normal_Sperm,158,176,BMP,RGB
data\Normal_Sperm\Normal_Sperm (636).bmp,Normal_Sperm,171,159,BMP,RGB
data\Normal_Sperm\Normal_Sperm (637).bmp,Normal_Sperm,174,157,BMP,RGB
data\Normal_Sperm\Normal_Sperm (638).bmp,Normal_Sperm,159,170,BMP,RGB
data\Normal_Sperm\Normal_Sperm (639).bmp,Normal_Sperm,179,153,BMP,RGB
data\Normal_Sperm\Normal_Sperm (64).bmp,Normal_Sperm,199,165,BMP,RGB
data\Normal_Sperm\Normal_Sperm (640).bmp,Normal_Sperm,153,169,BMP,RGB
data\Normal_Sperm\Normal_Sperm (641).bmp,Normal_Sperm,153,173,BMP,RGB
data\Normal_Sperm\Normal_Sperm (642).bmp,Normal_Sperm,152,168,BMP,RGB
data\Normal_Sperm\Normal_Sperm (643).bmp,Normal_Sperm,164,157,BMP,RGB
data\Normal_Sperm\Normal_Sperm (644).bmp,Normal_Sperm,151,170,BMP,RGB
data\Normal_Sperm\Normal_Sperm (645).bmp,Normal_Sperm,173,158,BMP,RGB
data\Normal_Sperm\Normal_Sperm (646).bmp,Normal_Sperm,166,168,BMP,RGB
data\Normal_Sperm\Normal_Sperm (647).bmp,Normal_Sperm,154,170,BMP,RGB
data\Normal_Sperm\Normal_Sperm (648).bmp,Normal_Sperm,163,160,BMP,RGB
data\Normal_Sperm\Normal_Sperm (649).bmp,Normal_Sperm,155,194,BMP,RGB
data\Normal_Sperm\Normal_Sperm (65).bmp,Normal_Sperm,173,151,BMP,RGB
data\Normal_Sperm\Normal_Sperm (650).bmp,Normal_Sperm,167,158,BMP,RGB
data\Normal_Sperm\Normal_Sperm (651).bmp,Normal_Sperm,162,164,BMP,RGB
data\Normal_Sperm\Normal_Sperm (652).bmp,Normal_Sperm,174,173,BMP,RGB
data\Normal_Sperm\Normal_Sperm (653).bmp,Normal_Sperm,169,152,BMP,RGB
data\Normal_Sperm\Normal_Sperm (654).bmp,Normal_Sperm,166,154,BMP,RGB
data\Normal_Sperm\Normal_Sperm (655).bmp,Normal_Sperm,170,150,BMP,RGB
data\Normal_Sperm\Normal_Sperm (656).bmp,Normal_Sperm,167,173,BMP,RGB
data\Normal_Sperm\Normal_Sperm (657).bmp,Normal_Sperm,152,177,BMP,RGB
data\Normal_Sperm\Normal_Sperm (658).bmp,Normal_Sperm,157,179,BMP,RGB
data\Normal_Sperm\Normal_Sperm (659).bmp,Normal_Sperm,154,188,BMP,RGB
data\Normal_Sperm\Normal_Sperm (66).bmp,Normal_Sperm,171,179,BMP,RGB
data\Normal_Sperm\Normal_Sperm (660).bmp,Normal_Sperm,171,155,BMP,RGB
data\Normal_Sperm\Normal_Sperm (661).bmp,Normal_Sperm,165,166,BMP,RGB
data\Normal_Sperm\Normal_Sperm (662).bmp,Normal_Sperm,154,169,BMP,RGB
data\Normal_Sperm\Normal_Sperm (663).bmp,Normal_Sperm,178,175,BMP,RGB
data\Normal_Sperm\Normal_Sperm (664).bmp,Normal_Sperm,194,187,BMP,RGB
data\Normal_Sperm\Normal_Sperm (665).bmp,Normal_Sperm,178,162,BMP,RGB
data\Normal_Sperm\Normal_Sperm (666).bmp,Normal_Sperm,155,180,BMP,RGB
data\Normal_Sperm\Normal_Sperm (667).bmp,Normal_Sperm,163,187,BMP,RGB
data\Normal_Sperm\Normal_Sperm (668).bmp,Normal_Sperm,164,183,BMP,RGB
data\Normal_Sperm\Normal_Sperm (669).bmp,Normal_Sperm,183,164,BMP,RGB
data\Normal_Sperm\Normal_Sperm (67).bmp,Normal_Sperm,182,156,BMP,RGB
data\Normal_Sperm\Normal_Sperm (670).bmp,Normal_Sperm,173,158,BMP,RGB
data\Normal_Sperm\Normal_Sperm (671).bmp,Normal_Sperm,172,157,BMP,RGB
data\Normal_Sperm\Normal_Sperm (672).bmp,Normal_Sperm,184,175,BMP,RGB
data\Normal_Sperm\Normal_Sperm (673).bmp,Normal_Sperm,157,190,BMP,RGB
data\Normal_Sperm\Normal_Sperm (674).bmp,Normal_Sperm,170,158,BMP,RGB
data\Normal_Sperm\Normal_Sperm (675).bmp,Normal_Sperm,176,162,BMP,RGB
data\Normal_Sperm\Normal_Sperm (676).bmp,Normal_Sperm,167,169,BMP,RGB
data\Normal_Sperm\Normal_Sperm (677).bmp,Normal_Sperm,185,171,BMP,RGB
data\Normal_Sperm\Normal_Sperm (678).bmp,Normal_Sperm,172,163,BMP,RGB
data\Normal_Sperm\Normal_Sperm (679).bmp,Normal_Sperm,161,195,BMP,RGB
data\Normal_Sperm\Normal_Sperm (68).bmp,Normal_Sperm,178,164,BMP,RGB
data\Normal_Sperm\Normal_Sperm (680).bmp,Normal_Sperm,184,157,BMP,RGB
data\Normal_Sperm\Normal_Sperm (681).bmp,Normal_Sperm,186,172,BMP,RGB
data\Normal_Sperm\Normal_Sperm (682).bmp,Normal_Sperm,168,160,BMP,RGB
data\Normal_Sperm\Normal_Sperm (683).bmp,Normal_Sperm,159,190,BMP,RGB
data\Normal_Sperm\Normal_Sperm (684).bmp,Normal_Sperm,181,163,BMP,RGB
data\Normal_Sperm\Normal_Sperm (685).bmp,Normal_Sperm,166,183,BMP,RGB
data\Normal_Sperm\Normal_Sperm (686).bmp,Normal_Sperm,155,182,BMP,RGB
data\Normal_Sperm\Normal_Sperm (687).bmp,Normal_Sperm,155,171,BMP,RGB
data\Normal_Sperm\Normal_Sperm (688).bmp,Normal_Sperm,184,177,BMP,RGB
data\Normal_Sperm\Normal_Sperm (689).bmp,Normal_Sperm,176,163,BMP,RGB
data\Normal_Sperm\Normal_Sperm (69).bmp,Normal_Sperm,176,120,BMP,RGB
data\Normal_Sperm\Normal_Sperm (690).bmp,Normal_Sperm,176,158,BMP,RGB
data\Normal_Sperm\Normal_Sperm (691).bmp,Normal_Sperm,157,174,BMP,RGB
data\Normal_Sperm\Normal_Sperm (692).bmp,Normal_Sperm,158,177,BMP,RGB
data\Normal_Sperm\Normal_Sperm (693).bmp,Normal_Sperm,160,188,BMP,RGB
data\Normal_Sperm\Normal_Sperm (694).bmp,Normal_Sperm,157,174,BMP,RGB
data\Normal_Sperm\Normal_Sperm (695).bmp,Normal_Sperm,156,194,BMP,RGB
data\Normal_Sperm\Normal_Sperm (696).bmp,Normal_Sperm,183,162,BMP,RGB
data\Normal_Sperm\Normal_Sperm (697).bmp,Normal_Sperm,166,154,BMP,RGB
data\Normal_Sperm\Normal_Sperm (698).bmp,Normal_Sperm,182,164,BMP,RGB
data\Normal_Sperm\Normal_Sperm (699).bmp,Normal_Sperm,155,192,BMP,RGB
data\Normal_Sperm\Normal_Sperm (7).bmp,Normal_Sperm,154,164,BMP,RGB
data\Normal_Sperm\Normal_Sperm (70).bmp,Normal_Sperm,164,159,BMP,RGB
data\Normal_Sperm\Normal_Sperm (700).bmp,Normal_Sperm,160,191,BMP,RGB
data\Normal_Sperm\Normal_Sperm (701).bmp,Normal_Sperm,194,169,BMP,RGB
data\Normal_Sperm\Normal_Sperm (702).bmp,Normal_Sperm,171,168,BMP,RGB
data\Normal_Sperm\Normal_Sperm (703).bmp,Normal_Sperm,168,197,BMP,RGB
data\Normal_Sperm\Normal_Sperm (704).bmp,Normal_Sperm,163,196,BMP,RGB
data\Normal_Sperm\Normal_Sperm (705).bmp,Normal_Sperm,162,175,BMP,RGB
data\Normal_Sperm\Normal_Sperm (706).bmp,Normal_Sperm,173,162,BMP,RGB
data\Normal_Sperm\Normal_Sperm (707).bmp,Normal_Sperm,155,180,BMP,RGB
data\Normal_Sperm\Normal_Sperm (708).bmp,Normal_Sperm,185,155,BMP,RGB
data\Normal_Sperm\Normal_Sperm (709).bmp,Normal_Sperm,173,167,BMP,RGB
data\Normal_Sperm\Normal_Sperm (71).bmp,Normal_Sperm,154,176,BMP,RGB
data\Normal_Sperm\Normal_Sperm (710).bmp,Normal_Sperm,169,191,BMP,RGB
data\Normal_Sperm\Normal_Sperm (711).bmp,Normal_Sperm,192,160,BMP,RGB
data\Normal_Sperm\Normal_Sperm (712).bmp,Normal_Sperm,189,160,BMP,RGB
data\Normal_Sperm\Normal_Sperm (713).bmp,Normal_Sperm,208,170,BMP,RGB
data\Normal_Sperm\Normal_Sperm (714).bmp,Normal_Sperm,216,160,BMP,RGB
data\Normal_Sperm\Normal_Sperm (715).bmp,Normal_Sperm,182,161,BMP,RGB
data\Normal_Sperm\Normal_Sperm (716).bmp,Normal_Sperm,178,218,BMP,RGB
data\Normal_Sperm\Normal_Sperm (717).bmp,Normal_Sperm,162,152,BMP,RGB
data\Normal_Sperm\Normal_Sperm (718).bmp,Normal_Sperm,174,163,BMP,RGB
data\Normal_Sperm\Normal_Sperm (719).bmp,Normal_Sperm,158,158,BMP,RGB
data\Normal_Sperm\Normal_Sperm (72).bmp,Normal_Sperm,169,161,BMP,RGB
data\Normal_Sperm\Normal_Sperm (720).bmp,Normal_Sperm,154,190,BMP,RGB
data\Normal_Sperm\Normal_Sperm (721).bmp,Normal_Sperm,157,161,BMP,RGB
data\Normal_Sperm\Normal_Sperm (722).bmp,Normal_Sperm,165,156,BMP,RGB
data\Normal_Sperm\Normal_Sperm (723).bmp,Normal_Sperm,157,171,BMP,RGB
data\Normal_Sperm\Normal_Sperm (724).bmp,Normal_Sperm,156,159,BMP,RGB
data\Normal_Sperm\Normal_Sperm (725).bmp,Normal_Sperm,160,160,BMP,RGB
data\Normal_Sperm\Normal_Sperm (726).bmp,Normal_Sperm,170,153,BMP,RGB
data\Normal_Sperm\Normal_Sperm (727).bmp,Normal_Sperm,175,152,BMP,RGB
data\Normal_Sperm\Normal_Sperm (728).bmp,Normal_Sperm,187,159,BMP,RGB
data\Normal_Sperm\Normal_Sperm (729).bmp,Normal_Sperm,156,172,BMP,RGB
data\Normal_Sperm\Normal_Sperm (73).bmp,Normal_Sperm,192,159,BMP,RGB
data\Normal_Sperm\Normal_Sperm (730).bmp,Normal_Sperm,162,157,BMP,RGB
data\Normal_Sperm\Normal_Sperm (731).bmp,Normal_Sperm,160,164,BMP,RGB
data\Normal_Sperm\Normal_Sperm (732).bmp,Normal_Sperm,156,163,BMP,RGB
data\Normal_Sperm\Normal_Sperm (733).bmp,Normal_Sperm,154,174,BMP,RGB
data\Normal_Sperm\Normal_Sperm (734).bmp,Normal_Sperm,165,152,BMP,RGB
data\Normal_Sperm\Normal_Sperm (735).bmp,Normal_Sperm,172,154,BMP,RGB
data\Normal_Sperm\Normal_Sperm (736).bmp,Normal_Sperm,163,154,BMP,RGB
data\Normal_Sperm\Normal_Sperm (737).bmp,Normal_Sperm,156,158,BMP,RGB
data\Normal_Sperm\Normal_Sperm (738).bmp,Normal_Sperm,161,154,BMP,RGB
data\Normal_Sperm\Normal_Sperm (739).bmp,Normal_Sperm,157,150,BMP,RGB
data\Normal_Sperm\Normal_Sperm (74).bmp,Normal_Sperm,185,152,BMP,RGB
data\Normal_Sperm\Normal_Sperm (740).bmp,Normal_Sperm,160,161,BMP,RGB
data\Normal_Sperm\Normal_Sperm (741).bmp,Normal_Sperm,161,148,BMP,RGB
data\Normal_Sperm\Normal_Sperm (742).bmp,Normal_Sperm,153,178,BMP,RGB
data\Normal_Sperm\Normal_Sperm (743).bmp,Normal_Sperm,152,172,BMP,RGB
data\Normal_Sperm\Normal_Sperm (744).bmp,Normal_Sperm,160,160,BMP,RGB
data\Normal_Sperm\Normal_Sperm (745).bmp,Normal_Sperm,159,171,BMP,RGB
data\Normal_Sperm\Normal_Sperm (746).bmp,Normal_Sperm,157,162,BMP,RGB
data\Normal_Sperm\Normal_Sperm (747).bmp,Normal_Sperm,154,167,BMP,RGB
data\Normal_Sperm\Normal_Sperm (748).bmp,Normal_Sperm,170,151,BMP,RGB
data\Normal_Sperm\Normal_Sperm (749).bmp,Normal_Sperm,157,155,BMP,RGB
data\Normal_Sperm\Normal_Sperm (75).bmp,Normal_Sperm,190,166,BMP,RGB
data\Normal_Sperm\Normal_Sperm (750).bmp,Normal_Sperm,173,152,BMP,RGB
data\Normal_Sperm\Normal_Sperm (751).bmp,Normal_Sperm,157,167,BMP,RGB
data\Normal_Sperm\Normal_Sperm (752).bmp,Normal_Sperm,160,161,BMP,RGB
data\Normal_Sperm\Normal_Sperm (753).bmp,Normal_Sperm,153,172,BMP,RGB
data\Normal_Sperm\Normal_Sperm (754).bmp,Normal_Sperm,151,173,BMP,RGB
data\Normal_Sperm\Normal_Sperm (755).bmp,Normal_Sperm,158,164,BMP,RGB
data\Normal_Sperm\Normal_Sperm (756).bmp,Normal_Sperm,152,165,BMP,RGB
data\Normal_Sperm\Normal_Sperm (757).bmp,Normal_Sperm,178,156,BMP,RGB
data\Normal_Sperm\Normal_Sperm (758).bmp,Normal_Sperm,184,159,BMP,RGB
data\Normal_Sperm\Normal_Sperm (759).bmp,Normal_Sperm,173,157,BMP,RGB
data\Normal_Sperm\Normal_Sperm (76).bmp,Normal_Sperm,190,166,BMP,RGB
data\Normal_Sperm\Normal_Sperm (760).bmp,Normal_Sperm,159,169,BMP,RGB
data\Normal_Sperm\Normal_Sperm (761).bmp,Normal_Sperm,163,164,BMP,RGB
data\Normal_Sperm\Normal_Sperm (762).bmp,Normal_Sperm,166,160,BMP,RGB
data\Normal_Sperm\Normal_Sperm (763).bmp,Normal_Sperm,164,166,BMP,RGB
data\Normal_Sperm\Normal_Sperm (764).bmp,Normal_Sperm,157,177,BMP,RGB
data\Normal_Sperm\Normal_Sperm (765).bmp,Normal_Sperm,181,164,BMP,RGB
data\Normal_Sperm\Normal_Sperm (766).bmp,Normal_Sperm,165,182,BMP,RGB
data\Normal_Sperm\Normal_Sperm (767).bmp,Normal_Sperm,158,190,BMP,RGB
data\Normal_Sperm\Normal_Sperm (768).bmp,Normal_Sperm,180,158,BMP,RGB
data\Normal_Sperm\Normal_Sperm (769).bmp,Normal_Sperm,184,163,BMP,RGB
data\Normal_Sperm\Normal_Sperm (77).bmp,Normal_Sperm,181,158,BMP,RGB
data\Normal_Sperm\Normal_Sperm (770).bmp,Normal_Sperm,182,157,BMP,RGB
data\Normal_Sperm\Normal_Sperm (771).bmp,Normal_Sperm,160,178,BMP,RGB
data\Normal_Sperm\Normal_Sperm (772).bmp,Normal_Sperm,160,177,BMP,RGB
data\Normal_Sperm\Normal_Sperm (773).bmp,Normal_Sperm,154,171,BMP,RGB
data\Normal_Sperm\Normal_Sperm (774).bmp,Normal_Sperm,160,174,BMP,RGB
data\Normal_Sperm\Normal_Sperm (775).bmp,Normal_Sperm,180,155,BMP,RGB
data\Normal_Sperm\Normal_Sperm (776).bmp,Normal_Sperm,159,175,BMP,RGB
data\Normal_Sperm\Normal_Sperm (777).bmp,Normal_Sperm,158,169,BMP,RGB
data\Normal_Sperm\Normal_Sperm (778).bmp,Normal_Sperm,176,158,BMP,RGB
data\Normal_Sperm\Normal_Sperm (779).bmp,Normal_Sperm,156,166,BMP,RGB
data\Normal_Sperm\Normal_Sperm (78).bmp,Normal_Sperm,165,156,BMP,RGB
data\Normal_Sperm\Normal_Sperm (780).bmp,Normal_Sperm,167,158,BMP,RGB
data\Normal_Sperm\Normal_Sperm (781).bmp,Normal_Sperm,169,152,BMP,RGB
data\Normal_Sperm\Normal_Sperm (782).bmp,Normal_Sperm,173,157,BMP,RGB
data\Normal_Sperm\Normal_Sperm (783).bmp,Normal_Sperm,172,159,BMP,RGB
data\Normal_Sperm\Normal_Sperm (784).bmp,Normal_Sperm,172,159,BMP,RGB
data\Normal_Sperm\Normal_Sperm (785).bmp,Normal_Sperm,160,161,BMP,RGB
data\Normal_Sperm\Normal_Sperm (786).bmp,Normal_Sperm,166,169,BMP,RGB
data\Normal_Sperm\Normal_Sperm (787).bmp,Normal_Sperm,166,154,BMP,RGB
data\Normal_Sperm\Normal_Sperm (788).bmp,Normal_Sperm,172,153,BMP,RGB
data\Normal_Sperm\Normal_Sperm (789).bmp,Normal_Sperm,153,166,BMP,RGB
data\Normal_Sperm\Normal_Sperm (79).bmp,Normal_Sperm,172,153,BMP,RGB
data\Normal_Sperm\Normal_Sperm (790).bmp,Normal_Sperm,169,158,BMP,RGB
data\Normal_Sperm\Normal_Sperm (791).bmp,Normal_Sperm,197,156,BMP,RGB
data\Normal_Sperm\Normal_Sperm (792).bmp,Normal_Sperm,163,159,BMP,RGB
data\Normal_Sperm\Normal_Sperm (793).bmp,Normal_Sperm,167,155,BMP,RGB
data\Normal_Sperm\Normal_Sperm (794).bmp,Normal_Sperm,154,165,BMP,RGB
data\Normal_Sperm\Normal_Sperm (795).bmp,Normal_Sperm,156,171,BMP,RGB
data\Normal_Sperm\Normal_Sperm (796).bmp,Normal_Sperm,170,155,BMP,RGB
data\Normal_Sperm\Normal_Sperm (797).bmp,Normal_Sperm,161,164,BMP,RGB
data\Normal_Sperm\Normal_Sperm (798).bmp,Normal_Sperm,153,165,BMP,RGB
data\Normal_Sperm\Normal_Sperm (799).bmp,Normal_Sperm,172,156,BMP,RGB
data\Normal_Sperm\Normal_Sperm (8).bmp,Normal_Sperm,154,162,BMP,RGB
data\Normal_Sperm\Normal_Sperm (80).bmp,Normal_Sperm,162,154,BMP,RGB
data\Normal_Sperm\Normal_Sperm (800).bmp,Normal_Sperm,166,158,BMP,RGB
data\Normal_Sperm\Normal_Sperm (801).bmp,Normal_Sperm,156,161,BMP,RGB
data\Normal_Sperm\Normal_Sperm (802).bmp,Normal_Sperm,178,156,BMP,RGB
data\Normal_Sperm\Normal_Sperm (803).bmp,Normal_Sperm,180,160,BMP,RGB
data\Normal_Sperm\Normal_Sperm (804).bmp,Normal_Sperm,179,154,BMP,RGB
data\Normal_Sperm\Normal_Sperm (805).bmp,Normal_Sperm,173,158,BMP,RGB
data\Normal_Sperm\Normal_Sperm (806).bmp,Normal_Sperm,160,180,BMP,RGB
data\Normal_Sperm\Normal_Sperm (807).bmp,Normal_Sperm,155,168,BMP,RGB
data\Normal_Sperm\Normal_Sperm (808).bmp,Normal_Sperm,165,152,BMP,RGB
data\Normal_Sperm\Normal_Sperm (809).bmp,Normal_Sperm,157,163,BMP,RGB
data\Normal_Sperm\Normal_Sperm (81).bmp,Normal_Sperm,170,153,BMP,RGB
data\Normal_Sperm\Normal_Sperm (810).bmp,Normal_Sperm,156,164,BMP,RGB
data\Normal_Sperm\Normal_Sperm (811).bmp,Normal_Sperm,157,174,BMP,RGB
data\Normal_Sperm\Normal_Sperm (812).bmp,Normal_Sperm,168,158,BMP,RGB
data\Normal_Sperm\Normal_Sperm (813).bmp,Normal_Sperm,154,165,BMP,RGB
data\Normal_Sperm\Normal_Sperm (814).bmp,Normal_Sperm,163,158,BMP,RGB
data\Normal_Sperm\Normal_Sperm (815).bmp,Normal_Sperm,165,157,BMP,RGB
data\Normal_Sperm\Normal_Sperm (816).bmp,Normal_Sperm,196,159,BMP,RGB
data\Normal_Sperm\Normal_Sperm (817).bmp,Normal_Sperm,160,164,BMP,RGB
data\Normal_Sperm\Normal_Sperm (818).bmp,Normal_Sperm,167,158,BMP,RGB
data\Normal_Sperm\Normal_Sperm (819).bmp,Normal_Sperm,169,152,BMP,RGB
data\Normal_Sperm\Normal_Sperm (82).bmp,Normal_Sperm,160,176,BMP,RGB
data\Normal_Sperm\Normal_Sperm (820).bmp,Normal_Sperm,155,167,BMP,RGB
data\Normal_Sperm\Normal_Sperm (821).bmp,Normal_Sperm,154,162,BMP,RGB
data\Normal_Sperm\Normal_Sperm (822).bmp,Normal_Sperm,153,157,BMP,RGB
data\Normal_Sperm\Normal_Sperm (823).bmp,Normal_Sperm,160,152,BMP,RGB
data\Normal_Sperm\Normal_Sperm (824).bmp,Normal_Sperm,160,151,BMP,RGB
data\Normal_Sperm\Normal_Sperm (825).bmp,Normal_Sperm,154,174,BMP,RGB
data\Normal_Sperm\Normal_Sperm (826).bmp,Normal_Sperm,179,154,BMP,RGB
data\Normal_Sperm\Normal_Sperm (827).bmp,Normal_Sperm,187,156,BMP,RGB
data\Normal_Sperm\Normal_Sperm (828).bmp,Normal_Sperm,163,157,BMP,RGB
data\Normal_Sperm\Normal_Sperm (829).bmp,Normal_Sperm,152,166,BMP,RGB
data\Normal_Sperm\Normal_Sperm (83).bmp,Normal_Sperm,168,156,BMP,RGB
data\Normal_Sperm\Normal_Sperm (830).bmp,Normal_Sperm,151,165,BMP,RGB
data\Normal_Sperm\Normal_Sperm (831).bmp,Normal_Sperm,165,149,BMP,RGB
data\Normal_Sperm\Normal_Sperm (832).bmp,Normal_Sperm,153,169,BMP,RGB
data\Normal_Sperm\Normal_Sperm (833).bmp,Normal_Sperm,151,168,BMP,RGB
data\Normal_Sperm\Normal_Sperm (834).bmp,Normal_Sperm,159,182,BMP,RGB
data\Normal_Sperm\Normal_Sperm (835).bmp,Normal_Sperm,165,154,BMP,RGB
data\Normal_Sperm\Normal_Sperm (836).bmp,Normal_Sperm,158,196,BMP,RGB
data\Normal_Sperm\Normal_Sperm (837).bmp,Normal_Sperm,165,184,BMP,RGB
data\Normal_Sperm\Normal_Sperm (838).bmp,Normal_Sperm,177,131,BMP,RGB
data\Normal_Sperm\Normal_Sperm (839).bmp,Normal_Sperm,168,123,BMP,RGB
data\Normal_Sperm\Normal_Sperm (84).bmp,Normal_Sperm,189,166,BMP,RGB
data\Normal_Sperm\Normal_Sperm (840).bmp,Normal_Sperm,175,153,BMP,RGB
data\Normal_Sperm\Normal_Sperm (841).bmp,Normal_Sperm,180,158,BMP,RGB
data\Normal_Sperm\Normal_Sperm (842).bmp,Normal_Sperm,182,165,BMP,RGB
data\Normal_Sperm\Normal_Sperm (843).bmp,Normal_Sperm,159,160,PNG,RGB
data\Normal_Sperm\Normal_Sperm (844).bmp,Normal_Sperm,156,158,PNG,RGB
data\Normal_Sperm\Normal_Sperm (845).bmp,Normal_Sperm,171,149,PNG,RGB
data\Normal_Sperm\Normal_Sperm (846).bmp,Normal_Sperm,161,161,PNG,RGB
data\Normal_Sperm\Normal_Sperm (847).bmp,Normal_Sperm,171,151,PNG,RGB
data\Normal_Sperm\Normal_Sperm (848).bmp,Normal_Sperm,166,150,PNG,RGB
data\Normal_Sperm\Normal_Sperm (849).bmp,Normal_Sperm,154,185,PNG,RGB
data\Normal_Sperm\Normal_Sperm (85).bmp,Normal_Sperm,167,163,BMP,RGB
